geometry,severity,area_sqm,centroid_lat,centroid_lon
"POLYGON ((402924.3626693955 3486909.2259684554, 402924.3626693955 3486899.2259684554, 402914.3626693955 3486899.2259684554, 402914.3626693955 3486869.2259684554, 402924.3626693955 3486869.2259684554, 402924.3626693955 3486879.2259684554, 402944.3626693955 3486879.2259684554, 402944.3626693955 3486889.2259684554, 402954.3626693955 3486889.2259684554, 402954.3626693955 3486899.2259684554, 402964.3626693955 3486899.2259684554, 402964.3626693955 3486909.2259684554, 402924.3626693955 3486909.2259684554))",High,1200.0,31.51284921755928,73.97776630677293
"POLYGON ((402054.3626693955 3486879.2259684554, 402054.3626693955 3486869.2259684554, 402074.3626693955 3486869.2259684554, 402074.3626693955 3486879.2259684554, 402054.3626693955 3486879.2259684554))",High,200.0,31.512602718417227,73.96859832228269
"POLYGON ((402284.3626693955 3486929.2259684554, 402284.3626693955 3486909.2259684554, 402294.3626693955 3486909.2259684554, 402294.3626693955 3486899.2259684554, 402264.3626693955 3486899.2259684554, 402264.3626693955 3486889.2259684554, 402274.3626693955 3486889.2259684554, 402274.3626693955 3486879.2259684554, 402284.3626693955 3486879.2259684554, 402284.3626693955 3486859.2259684554, 402304.3626693955 3486859.2259684554, 402304.3626693955 3486869.2259684554, 402294.3626693955 3486869.2259684554, 402294.3626693955 3486889.2259684554, 402304.3626693955 3486889.2259684554, 402304.3626693955 3486899.2259684554, 402314.3626693955 3486899.2259684554, 402314.3626693955 3486909.2259684554, 402304.3626693955 3486909.2259684554, 402304.3626693955 3486919.2259684554, 402294.3626693955 3486919.2259684554, 402294.3626693955 3486929.2259684554, 402284.3626693955 3486929.2259684554))",High,1400.0,31.512795894966185,73.97098070323194
"POLYGON ((401484.3626693955 3486889.2259684554, 401484.3626693955 3486869.2259684554, 401494.3626693955 3486869.2259684554, 401494.3626693955 3486859.2259684554, 401504.3626693955 3486859.2259684554, 401504.3626693955 3486889.2259684554, 401484.3626693955 3486889.2259684554))",High,500.0,31.51257231857763,73.96260657655877
"POLYGON ((402164.3626693955 3486889.2259684554, 402164.3626693955 3486879.2259684554, 402174.3626693955 3486879.2259684554, 402174.3626693955 3486859.2259684554, 402184.3626693955 3486859.2259684554, 402184.3626693955 3486869.2259684554, 402194.3626693955 3486869.2259684554, 402194.3626693955 3486879.2259684554, 402184.3626693955 3486879.2259684554, 402184.3626693955 3486889.2259684554, 402164.3626693955 3486889.2259684554))",High,500.0,31.512630517025304,73.96980907127978
"POLYGON ((401294.3626693955 3486879.2259684554, 401294.3626693955 3486849.2259684554, 401304.3626693955 3486849.2259684554, 401304.3626693955 3486859.2259684554, 401324.3626693955 3486859.2259684554, 401324.3626693955 3486869.2259684554, 401304.3626693955 3486869.2259684554, 401304.3626693955 3486879.2259684554, 401294.3626693955 3486879.2259684554))",High,500.0,31.51244782819526,73.96060708557678
"POLYGON ((403394.3626693955 3486859.2259684554, 403394.3626693955 3486849.2259684554, 403414.3626693955 3486849.2259684554, 403414.3626693955 3486859.2259684554, 403394.3626693955 3486859.2259684554))",High,200.0,31.512535269943207,73.98271047802953
"POLYGON ((403244.3626693955 3486859.2259684554, 403244.3626693955 3486839.2259684554, 403254.3626693955 3486839.2259684554, 403254.3626693955 3486859.2259684554, 403244.3626693955 3486859.2259684554))",High,200.0,31.512477176505254,73.98107881642642
"POLYGON ((403554.3626693955 3486849.2259684554, 403554.3626693955 3486839.2259684554, 403584.3626693955 3486839.2259684554, 403584.3626693955 3486829.2259684554, 403594.3626693955 3486829.2259684554, 403594.3626693955 3486839.2259684554, 403604.3626693955 3486839.2259684554, 403604.3626693955 3486849.2259684554, 403554.3626693955 3486849.2259684554))",High,600.0,31.512444802118434,73.98457191859683
"POLYGON ((402314.3626693955 3487009.2259684554, 402314.3626693955 3486989.2259684554, 402304.3626693955 3486989.2259684554, 402304.3626693955 3486959.2259684554, 402374.3626693955 3486959.2259684554, 402374.3626693955 3486939.2259684554, 402364.3626693955 3486939.2259684554, 402364.3626693955 3486919.2259684554, 402354.3626693955 3486919.2259684554, 402354.3626693955 3486909.2259684554, 402344.3626693955 3486909.2259684554, 402344.3626693955 3486899.2259684554, 402364.3626693955 3486899.2259684554, 402364.3626693955 3486889.2259684554, 402354.3626693955 3486889.2259684554, 402354.3626693955 3486869.2259684554, 402314.3626693955 3486869.2259684554, 402314.3626693955 3486849.2259684554, 402344.3626693955 3486849.2259684554, 402344.3626693955 3486839.2259684554, 402354.3626693955 3486839.2259684554, 402354.3626693955 3486829.2259684554, 402384.3626693955 3486829.2259684554, 402384.3626693955 3486869.2259684554, 402394.3626693955 3486869.2259684554, 402394.3626693955 3486939.2259684554, 402384.3626693955 3486939.2259684554, 402384.3626693955 3486949.2259684554, 402394.3626693955 3486949.2259684554, 402394.3626693955 3486969.2259684554, 402384.3626693955 3486969.2259684554, 402384.3626693955 3486979.2259684554, 402344.3626693955 3486979.2259684554, 402344.3626693955 3486989.2259684554, 402324.3626693955 3486989.2259684554, 402324.3626693955 3487009.2259684554, 402314.3626693955 3487009.2259684554), (402354.3626693955 3486849.2259684554, 402374.3626693955 3486849.2259684554, 402374.3626693955 3486839.2259684554, 402354.3626693955 3486839.2259684554, 402354.3626693955 3486849.2259684554))",High,7100.0,31.51299358936684,73.9716932420969
"POLYGON ((403264.3626693955 3486849.2259684554, 403264.3626693955 3486829.2259684554, 403254.3626693955 3486829.2259684554, 403254.3626693955 3486809.2259684554, 403274.3626693955 3486809.2259684554, 403274.3626693955 3486849.2259684554, 403264.3626693955 3486849.2259684554))",High,600.0,31.51226808240111,73.9812566001047
"POLYGON ((402294.3626693955 3486829.2259684554, 402294.3626693955 3486809.2259684554, 402284.3626693955 3486809.2259684554, 402284.3626693955 3486799.2259684554, 402324.3626693955 3486799.2259684554, 402324.3626693955 3486809.2259684554, 402314.3626693955 3486809.2259684554, 402314.3626693955 3486829.2259684554, 402294.3626693955 3486829.2259684554))",High,800.0,31.512059251400597,73.97113169438198
"POLYGON ((403304.3626693955 3486839.2259684554, 403304.3626693955 3486829.2259684554, 403314.3626693955 3486829.2259684554, 403314.3626693955 3486809.2259684554, 403304.3626693955 3486809.2259684554, 403304.3626693955 3486799.2259684554, 403324.3626693955 3486799.2259684554, 403324.3626693955 3486839.2259684554, 403304.3626693955 3486839.2259684554))",High,600.0,31.512212133144235,73.98178375101888
"POLYGON ((402254.3626693955 3486839.2259684554, 402254.3626693955 3486819.2259684554, 402234.3626693955 3486819.2259684554, 402234.3626693955 3486809.2259684554, 402244.3626693955 3486809.2259684554, 402244.3626693955 3486799.2259684554, 402254.3626693955 3486799.2259684554, 402254.3626693955 3486789.2259684554, 402264.3626693955 3486789.2259684554, 402264.3626693955 3486799.2259684554, 402274.3626693955 3486799.2259684554, 402274.3626693955 3486809.2259684554, 402284.3626693955 3486809.2259684554, 402284.3626693955 3486819.2259684554, 402274.3626693955 3486819.2259684554, 402274.3626693955 3486839.2259684554, 402254.3626693955 3486839.2259684554))",High,1300.0,31.512085062290076,73.97067372472733
"POLYGON ((403824.3626693955 3486819.2259684554, 403824.3626693955 3486809.2259684554, 403834.3626693955 3486809.2259684554, 403834.3626693955 3486789.2259684554, 403844.3626693955 3486789.2259684554, 403844.3626693955 3486819.2259684554, 403824.3626693955 3486819.2259684554))",High,400.0,31.51214289917989,73.98726933291643
"POLYGON ((402364.3626693955 3486819.2259684554, 402364.3626693955 3486809.2259684554, 402344.3626693955 3486809.2259684554, 402344.3626693955 3486799.2259684554, 402354.3626693955 3486799.2259684554, 402354.3626693955 3486789.2259684554, 402364.3626693955 3486789.2259684554, 402364.3626693955 3486799.2259684554, 402374.3626693955 3486799.2259684554, 402374.3626693955 3486819.2259684554, 402364.3626693955 3486819.2259684554))",High,500.0,31.51199641889435,73.97173264074588
"POLYGON ((403564.3626693955 3486799.2259684554, 403564.3626693955 3486779.2259684554, 403594.3626693955 3486779.2259684554, 403594.3626693955 3486789.2259684554, 403574.3626693955 3486789.2259684554, 403574.3626693955 3486799.2259684554, 403564.3626693955 3486799.2259684554))",High,400.0,31.51194077684825,73.98453349043552
"POLYGON ((403464.3626693955 3487039.2259684554, 403464.3626693955 3487009.2259684554, 403454.3626693955 3487009.2259684554, 403454.3626693955 3486979.2259684554, 403464.3626693955 3486979.2259684554, 403464.3626693955 3486999.2259684554, 403474.3626693955 3486999.2259684554, 403474.3626693955 3487009.2259684554, 403484.3626693955 3487009.2259684554, 403484.3626693955 3486999.2259684554, 403514.3626693955 3486999.2259684554, 403514.3626693955 3486969.2259684554, 403524.3626693955 3486969.2259684554, 403524.3626693955 3486979.2259684554, 403534.3626693955 3486979.2259684554, 403534.3626693955 3486999.2259684554, 403554.3626693955 3486999.2259684554, 403554.3626693955 3486969.2259684554, 403564.3626693955 3486969.2259684554, 403564.3626693955 3486959.2259684554, 403604.3626693955 3486959.2259684554, 403604.3626693955 3486949.2259684554, 403624.3626693955 3486949.2259684554, 403624.3626693955 3486939.2259684554, 403584.3626693955 3486939.2259684554, 403584.3626693955 3486929.2259684554, 403574.3626693955 3486929.2259684554, 403574.3626693955 3486909.2259684554, 403584.3626693955 3486909.2259684554, 403584.3626693955 3486919.2259684554, 403594.3626693955 3486919.2259684554, 403594.3626693955 3486899.2259684554, 403624.3626693955 3486899.2259684554, 403624.3626693955 3486909.2259684554, 403644.3626693955 3486909.2259684554, 403644.3626693955 3486919.2259684554, 403634.3626693955 3486919.2259684554, 403634.3626693955 3486929.2259684554, 403654.3626693955 3486929.2259684554, 403654.3626693955 3486899.2259684554, 403644.3626693955 3486899.2259684554, 403644.3626693955 3486879.2259684554, 403634.3626693955 3486879.2259684554, 403634.3626693955 3486849.2259684554, 403624.3626693955 3486849.2259684554, 403624.3626693955 3486829.2259684554, 403654.3626693955 3486829.2259684554, 403654.3626693955 3486839.2259684554, 403664.3626693955 3486839.2259684554, 403664.3626693955 3486809.2259684554, 403614.3626693955 3486809.2259684554, 403614.3626693955 3486819.2259684554, 403604.3626693955 3486819.2259684554, 403604.3626693955 3486809.2259684554, 403594.3626693955 3486809.2259684554, 403594.3626693955 3486789.2259684554, 403624.3626693955 3486789.2259684554, 403624.3626693955 3486779.2259684554, 403644.3626693955 3486779.2259684554, 403644.3626693955 3486789.2259684554, 403674.3626693955 3486789.2259684554, 403674.3626693955 3486779.2259684554, 403684.3626693955 3486779.2259684554, 403684.3626693955 3486769.2259684554, 403714.3626693955 3486769.2259684554, 403714.3626693955 3486789.2259684554, 403744.3626693955 3486789.2259684554, 403744.3626693955 3486799.2259684554, 403734.3626693955 3486799.2259684554, 403734.3626693955 3486869.2259684554, 403724.3626693955 3486869.2259684554, 403724.3626693955 3486859.2259684554, 403714.3626693955 3486859.2259684554, 403714.3626693955 3486879.2259684554, 403724.3626693955 3486879.2259684554, 403724.3626693955 3486899.2259684554, 403734.3626693955 3486899.2259684554, 403734.3626693955 3486879.2259684554, 403744.3626693955 3486879.2259684554, 403744.3626693955 3486889.2259684554, 403754.3626693955 3486889.2259684554, 403754.3626693955 3486909.2259684554, 403764.3626693955 3486909.2259684554, 403764.3626693955 3486919.2259684554, 403754.3626693955 3486919.2259684554, 403754.3626693955 3486929.2259684554, 403734.3626693955 3486929.2259684554, 403734.3626693955 3486939.2259684554, 403744.3626693955 3486939.2259684554, 403744.3626693955 3486959.2259684554, 403714.3626693955 3486959.2259684554, 403714.3626693955 3486949.2259684554, 403704.3626693955 3486949.2259684554, 403704.3626693955 3486959.2259684554, 403664.3626693955 3486959.2259684554, 403664.3626693955 3486969.2259684554, 403674.3626693955 3486969.2259684554, 403674.3626693955 3486989.2259684554, 403664.3626693955 3486989.2259684554, 403664.3626693955 3486979.2259684554, 403654.3626693955 3486979.2259684554, 403654.3626693955 3486999.2259684554, 403644.3626693955 3486999.2259684554, 403644.3626693955 3486989.2259684554, 403634.3626693955 3486989.2259684554, 403634.3626693955 3486979.2259684554, 403594.3626693955 3486979.2259684554, 403594.3626693955 3486999.2259684554, 403574.3626693955 3486999.2259684554, 403574.3626693955 3487009.2259684554, 403544.3626693955 3487009.2259684554, 403544.3626693955 3487019.2259684554, 403524.3626693955 3487019.2259684554, 403524.3626693955 3487029.2259684554, 403484.3626693955 3487029.2259684554, 403484.3626693955 3487039.2259684554, 403464.3626693955 3487039.2259684554), (403594.3626693955 3486929.2259684554, 403614.3626693955 3486929.2259684554, 403614.3626693955 3486919.2259684554, 403594.3626693955 3486919.2259684554, 403594.3626693955 3486929.2259684554), (403694.3626693955 3486899.2259684554, 403714.3626693955 3486899.2259684554, 403714.3626693955 3486889.2259684554, 403704.3626693955 3486889.2259684554, 403704.3626693955 3486849.2259684554, 403694.3626693955 3486849.2259684554, 403694.3626693955 3486859.2259684554, 403684.3626693955 3486859.2259684554, 403684.3626693955 3486879.2259684554, 403694.3626693955 3486879.2259684554, 403694.3626693955 3486899.2259684554), (403644.3626693955 3486859.2259684554, 403654.3626693955 3486859.2259684554, 403654.3626693955 3486849.2259684554, 403644.3626693955 3486849.2259684554, 403644.3626693955 3486859.2259684554))",High,26300.0,31.513010687919287,73.98525497819018
"POLYGON ((403234.3626693955 3486779.2259684554, 403234.3626693955 3486759.2259684554, 403244.3626693955 3486759.2259684554, 403244.3626693955 3486779.2259684554, 403234.3626693955 3486779.2259684554))",High,200.0,31.511754651958142,73.98098134819895
"POLYGON ((402424.3626693955 3486839.2259684554, 402424.3626693955 3486819.2259684554, 402444.3626693955 3486819.2259684554, 402444.3626693955 3486809.2259684554, 402434.3626693955 3486809.2259684554, 402434.3626693955 3486799.2259684554, 402444.3626693955 3486799.2259684554, 402444.3626693955 3486769.2259684554, 402434.3626693955 3486769.2259684554, 402434.3626693955 3486749.2259684554, 402444.3626693955 3486749.2259684554, 402444.3626693955 3486759.2259684554, 402454.3626693955 3486759.2259684554, 402454.3626693955 3486779.2259684554, 402474.3626693955 3486779.2259684554, 402474.3626693955 3486789.2259684554, 402464.3626693955 3486789.2259684554, 402464.3626693955 3486799.2259684554, 402454.3626693955 3486799.2259684554, 402454.3626693955 3486839.2259684554, 402424.3626693955 3486839.2259684554))",High,1800.0,31.51196353494303,73.97263046197548
"POLYGON ((401384.3626693955 3486759.2259684554, 401384.3626693955 3486749.2259684554, 401364.3626693955 3486749.2259684554, 401364.3626693955 3486739.2259684554, 401384.3626693955 3486739.2259684554, 401384.3626693955 3486719.2259684554, 401394.3626693955 3486719.2259684554, 401394.3626693955 3486709.2259684554, 401414.3626693955 3486709.2259684554, 401414.3626693955 3486739.2259684554, 401394.3626693955 3486739.2259684554, 401394.3626693955 3486759.2259684554, 401384.3626693955 3486759.2259684554))",High,1200.0,31.51126767091763,73.96155738442293
"POLYGON ((403234.3626693955 3486729.2259684554, 403234.3626693955 3486709.2259684554, 403244.3626693955 3486709.2259684554, 403244.3626693955 3486729.2259684554, 403234.3626693955 3486729.2259684554))",High,200.0,31.511303598234438,73.98098624290172
"POLYGON ((403744.3626693955 3486789.2259684554, 403744.3626693955 3486729.2259684554, 403734.3626693955 3486729.2259684554, 403734.3626693955 3486719.2259684554, 403744.3626693955 3486719.2259684554, 403744.3626693955 3486699.2259684554, 403754.3626693955 3486699.2259684554, 403754.3626693955 3486709.2259684554, 403774.3626693955 3486709.2259684554, 403774.3626693955 3486719.2259684554, 403784.3626693955 3486719.2259684554, 403784.3626693955 3486729.2259684554, 403804.3626693955 3486729.2259684554, 403804.3626693955 3486739.2259684554, 403794.3626693955 3486739.2259684554, 403794.3626693955 3486749.2259684554, 403784.3626693955 3486749.2259684554, 403784.3626693955 3486759.2259684554, 403794.3626693955 3486759.2259684554, 403794.3626693955 3486779.2259684554, 403774.3626693955 3486779.2259684554, 403774.3626693955 3486789.2259684554, 403744.3626693955 3486789.2259684554))",High,3700.0,31.511602440239642,73.98653017753851
"POLYGON ((402444.3626693955 3486739.2259684554, 402444.3626693955 3486719.2259684554, 402434.3626693955 3486719.2259684554, 402434.3626693955 3486709.2259684554, 402444.3626693955 3486709.2259684554, 402444.3626693955 3486689.2259684554, 402474.3626693955 3486689.2259684554, 402474.3626693955 3486699.2259684554, 402504.3626693955 3486699.2259684554, 402504.3626693955 3486709.2259684554, 402514.3626693955 3486709.2259684554, 402514.3626693955 3486729.2259684554, 402504.3626693955 3486729.2259684554, 402504.3626693955 3486739.2259684554, 402484.3626693955 3486739.2259684554, 402484.3626693955 3486729.2259684554, 402454.3626693955 3486729.2259684554, 402454.3626693955 3486739.2259684554, 402444.3626693955 3486739.2259684554))",High,2700.0,31.511197438509303,73.9729333149229
"POLYGON ((403854.3626693955 3486709.2259684554, 403854.3626693955 3486659.2259684554, 403864.3626693955 3486659.2259684554, 403864.3626693955 3486709.2259684554, 403854.3626693955 3486709.2259684554))",High,500.0,31.51103969064226,73.98751817275355
"POLYGON ((401984.3626693955 3486669.2259684554, 401984.3626693955 3486649.2259684554, 402014.3626693955 3486649.2259684554, 402014.3626693955 3486659.2259684554, 401994.3626693955 3486659.2259684554, 401994.3626693955 3486669.2259684554, 401984.3626693955 3486669.2259684554))",High,400.0,31.510634910814456,73.96790911471645
"POLYGON ((402834.3626693955 3486659.2259684554, 402834.3626693955 3486639.2259684554, 402844.3626693955 3486639.2259684554, 402844.3626693955 3486659.2259684554, 402834.3626693955 3486659.2259684554))",High,200.0,31.510638508014484,73.97678118058373
"POLYGON ((402904.3626693955 3486659.2259684554, 402904.3626693955 3486639.2259684554, 402914.3626693955 3486639.2259684554, 402914.3626693955 3486659.2259684554, 402904.3626693955 3486659.2259684554))",High,200.0,31.51064440063698,73.97751826515041
"POLYGON ((403304.3626693955 3486659.2259684554, 403304.3626693955 3486639.2259684554, 403324.3626693955 3486639.2259684554, 403324.3626693955 3486649.2259684554, 403314.3626693955 3486649.2259684554, 403314.3626693955 3486659.2259684554, 403304.3626693955 3486659.2259684554))",High,300.0,31.510663235517914,73.98176544343865
"POLYGON ((402414.3626693955 3486669.2259684554, 402414.3626693955 3486639.2259684554, 402404.3626693955 3486639.2259684554, 402404.3626693955 3486659.2259684554, 402384.3626693955 3486659.2259684554, 402384.3626693955 3486639.2259684554, 402394.3626693955 3486639.2259684554, 402394.3626693955 3486629.2259684554, 402444.3626693955 3486629.2259684554, 402444.3626693955 3486669.2259684554, 402414.3626693955 3486669.2259684554))",High,1800.0,31.510587980905953,73.97235299246167
"POLYGON ((403514.3626693955 3486649.2259684554, 403514.3626693955 3486629.2259684554, 403524.3626693955 3486629.2259684554, 403524.3626693955 3486649.2259684554, 403514.3626693955 3486649.2259684554))",High,200.0,31.510605360120202,73.98394241585409
"POLYGON ((403024.3626693955 3486679.2259684554, 403024.3626693955 3486669.2259684554, 403014.3626693955 3486669.2259684554, 403014.3626693955 3486659.2259684554, 402994.3626693955 3486659.2259684554, 402994.3626693955 3486649.2259684554, 402984.3626693955 3486649.2259684554, 402984.3626693955 3486629.2259684554, 403004.3626693955 3486629.2259684554, 403004.3626693955 3486619.2259684554, 403014.3626693955 3486619.2259684554, 403014.3626693955 3486629.2259684554, 403044.3626693955 3486629.2259684554, 403044.3626693955 3486669.2259684554, 403034.3626693955 3486669.2259684554, 403034.3626693955 3486679.2259684554, 403024.3626693955 3486679.2259684554))",High,2200.0,31.510633034834697,73.97866240567902
"POLYGON ((401974.3626693955 3486639.2259684554, 401974.3626693955 3486619.2259684554, 401994.3626693955 3486619.2259684554, 401994.3626693955 3486629.2259684554, 401984.3626693955 3486629.2259684554, 401984.3626693955 3486639.2259684554, 401974.3626693955 3486639.2259684554))",High,300.0,31.51037059382399,73.96776283547038
"POLYGON ((403624.3626693955 3486669.2259684554, 403624.3626693955 3486649.2259684554, 403634.3626693955 3486649.2259684554, 403634.3626693955 3486639.2259684554, 403614.3626693955 3486639.2259684554, 403614.3626693955 3486649.2259684554, 403594.3626693955 3486649.2259684554, 403594.3626693955 3486629.2259684554, 403584.3626693955 3486629.2259684554, 403584.3626693955 3486619.2259684554, 403654.3626693955 3486619.2259684554, 403654.3626693955 3486669.2259684554, 403624.3626693955 3486669.2259684554), (403604.3626693955 3486639.2259684554, 403614.3626693955 3486639.2259684554, 403614.3626693955 3486629.2259684554, 403604.3626693955 3486629.2259684554, 403604.3626693955 3486639.2259684554))",High,2200.0,31.510618501595566,73.98508150457499
"POLYGON ((403014.3626693955 3486619.2259684554, 403014.3626693955 3486609.2259684554, 403034.3626693955 3486609.2259684554, 403034.3626693955 3486619.2259684554, 403014.3626693955 3486619.2259684554))",High,200.0,31.510338334669164,73.97873262399625
"POLYGON ((402904.3626693955 3486629.2259684554, 402904.3626693955 3486599.2259684554, 402924.3626693955 3486599.2259684554, 402924.3626693955 3486609.2259684554, 402914.3626693955 3486609.2259684554, 402914.3626693955 3486619.2259684554, 402924.3626693955 3486619.2259684554, 402924.3626693955 3486629.2259684554, 402904.3626693955 3486629.2259684554))",High,500.0,31.510328999919338,73.9775638219306
"POLYGON ((402954.3626693955 3486609.2259684554, 402954.3626693955 3486599.2259684554, 402974.3626693955 3486599.2259684554, 402974.3626693955 3486609.2259684554, 402954.3626693955 3486609.2259684554))",High,200.0,31.510243079468232,73.97810182069243
"POLYGON ((403704.3626693955 3486679.2259684554, 403704.3626693955 3486659.2259684554, 403694.3626693955 3486659.2259684554, 403694.3626693955 3486589.2259684554, 403704.3626693955 3486589.2259684554, 403704.3626693955 3486599.2259684554, 403754.3626693955 3486599.2259684554, 403754.3626693955 3486629.2259684554, 403764.3626693955 3486629.2259684554, 403764.3626693955 3486659.2259684554, 403754.3626693955 3486659.2259684554, 403754.3626693955 3486669.2259684554, 403744.3626693955 3486669.2259684554, 403744.3626693955 3486679.2259684554, 403734.3626693955 3486679.2259684554, 403734.3626693955 3486669.2259684554, 403714.3626693955 3486669.2259684554, 403714.3626693955 3486679.2259684554, 403704.3626693955 3486679.2259684554))",High,4700.0,31.510585242907123,73.98612495357496
"POLYGON ((402824.3626693955 3486639.2259684554, 402824.3626693955 3486629.2259684554, 402814.3626693955 3486629.2259684554, 402814.3626693955 3486619.2259684554, 402794.3626693955 3486619.2259684554, 402794.3626693955 3486599.2259684554, 402814.3626693955 3486599.2259684554, 402814.3626693955 3486589.2259684554, 402834.3626693955 3486589.2259684554, 402834.3626693955 3486599.2259684554, 402854.3626693955 3486599.2259684554, 402854.3626693955 3486609.2259684554, 402834.3626693955 3486609.2259684554, 402834.3626693955 3486639.2259684554, 402824.3626693955 3486639.2259684554))",High,1500.0,31.510285226736286,73.97660249857456
"POLYGON ((402884.3626693955 3486599.2259684554, 402884.3626693955 3486589.2259684554, 402904.3626693955 3486589.2259684554, 402904.3626693955 3486599.2259684554, 402884.3626693955 3486599.2259684554))",High,200.0,31.51014697961244,73.97736572150598
"POLYGON ((403004.3626693955 3486599.2259684554, 403004.3626693955 3486589.2259684554, 403024.3626693955 3486589.2259684554, 403024.3626693955 3486599.2259684554, 403004.3626693955 3486599.2259684554))",High,200.0,31.510157072739325,73.97862928879893
"POLYGON ((402854.3626693955 3486599.2259684554, 402854.3626693955 3486589.2259684554, 402864.3626693955 3486589.2259684554, 402864.3626693955 3486579.2259684554, 402874.3626693955 3486579.2259684554, 402874.3626693955 3486599.2259684554, 402854.3626693955 3486599.2259684554))",High,300.0,31.51011452450335,73.97706770684951
"POLYGON ((402794.3626693955 3486589.2259684554, 402794.3626693955 3486579.2259684554, 402814.3626693955 3486579.2259684554, 402814.3626693955 3486589.2259684554, 402794.3626693955 3486589.2259684554))",High,200.0,31.51004919094443,73.97641902972359
"POLYGON ((402724.3626693955 3486579.2259684554, 402724.3626693955 3486569.2259684554, 402744.3626693955 3486569.2259684554, 402744.3626693955 3486579.2259684554, 402724.3626693955 3486579.2259684554))",High,200.0,31.5099530814724,73.97568293405568
"POLYGON ((402844.3626693955 3486579.2259684554, 402844.3626693955 3486569.2259684554, 402864.3626693955 3486569.2259684554, 402864.3626693955 3486579.2259684554, 402844.3626693955 3486579.2259684554))",High,200.0,31.509963191160985,73.97694649807516
"POLYGON ((402714.3626693955 3486679.2259684554, 402714.3626693955 3486659.2259684554, 402704.3626693955 3486659.2259684554, 402704.3626693955 3486649.2259684554, 402694.3626693955 3486649.2259684554, 402694.3626693955 3486629.2259684554, 402714.3626693955 3486629.2259684554, 402714.3626693955 3486609.2259684554, 402704.3626693955 3486609.2259684554, 402704.3626693955 3486619.2259684554, 402664.3626693955 3486619.2259684554, 402664.3626693955 3486609.2259684554, 402654.3626693955 3486609.2259684554, 402654.3626693955 3486569.2259684554, 402664.3626693955 3486569.2259684554, 402664.3626693955 3486559.2259684554, 402674.3626693955 3486559.2259684554, 402674.3626693955 3486579.2259684554, 402684.3626693955 3486579.2259684554, 402684.3626693955 3486569.2259684554, 402704.3626693955 3486569.2259684554, 402704.3626693955 3486579.2259684554, 402694.3626693955 3486579.2259684554, 402694.3626693955 3486589.2259684554, 402744.3626693955 3486589.2259684554, 402744.3626693955 3486579.2259684554, 402764.3626693955 3486579.2259684554, 402764.3626693955 3486569.2259684554, 402774.3626693955 3486569.2259684554, 402774.3626693955 3486589.2259684554, 402784.3626693955 3486589.2259684554, 402784.3626693955 3486629.2259684554, 402774.3626693955 3486629.2259684554, 402774.3626693955 3486619.2259684554, 402754.3626693955 3486619.2259684554, 402754.3626693955 3486639.2259684554, 402774.3626693955 3486639.2259684554, 402774.3626693955 3486659.2259684554, 402764.3626693955 3486659.2259684554, 402764.3626693955 3486649.2259684554, 402744.3626693955 3486649.2259684554, 402744.3626693955 3486679.2259684554, 402714.3626693955 3486679.2259684554), (402734.3626693955 3486629.2259684554, 402744.3626693955 3486629.2259684554, 402744.3626693955 3486619.2259684554, 402734.3626693955 3486619.2259684554, 402734.3626693955 3486629.2259684554))",High,7900.0,31.510322040179002,73.97555160919408
"POLYGON ((402624.3626693955 3486579.2259684554, 402624.3626693955 3486559.2259684554, 402644.3626693955 3486559.2259684554, 402644.3626693955 3486569.2259684554, 402634.3626693955 3486569.2259684554, 402634.3626693955 3486579.2259684554, 402624.3626693955 3486579.2259684554))",High,300.0,31.509884366195113,73.97461307168123
"POLYGON ((402344.3626693955 3486569.2259684554, 402344.3626693955 3486559.2259684554, 402364.3626693955 3486559.2259684554, 402364.3626693955 3486569.2259684554, 402344.3626693955 3486569.2259684554))",High,200.0,31.50983077465641,73.97168264000582
